Course,Customer heading,Subject,# copies,Type Current Support,Current year,Latitude,Longitude,Town,Current Seller id,Institution,Titularity,key,churn,change_copies,total_visits,Numer_of_Representatives,Sales ratio per customer,sku_interest,# copies per customer
26,198028.0,60,50,1,2016,40.44098,-3.716207,MADRID,157.0,No,Catholic,26_60_198028.0,0,-4.0,9.0,2,716.7727272727273,,1198
30,198028.0,60,55,1,2016,40.44098,-3.716207,MADRID,157.0,No,Catholic,30_60_198028.0,0,-5.0,9.0,2,716.7727272727273,,1198
30,198028.0,54,55,1,2016,40.44098,-3.716207,MADRID,157.0,No,Catholic,30_54_198028.0,0,-5.0,9.0,2,716.7727272727273,,1198
27,198028.0,15,52,1,2016,40.44098,-3.716207,MADRID,157.0,No,Catholic,27_15_198028.0,0,-5.0,9.0,2,716.7727272727273,,1198
31,198028.0,13,55,1,2016,40.44098,-3.716207,MADRID,157.0,No,Catholic,31_13_198028.0,0,0.0,9.0,2,716.7727272727273,,1198
27,198028.0,60,52,1,2016,40.44098,-3.716207,MADRID,157.0,No,Catholic,27_60_198028.0,0,-52.0,9.0,2,716.7727272727273,,1198
27,198028.0,54,52,1,2016,40.44098,-3.716207,MADRID,157.0,No,Catholic,27_54_198028.0,0,-5.0,9.0,2,716.7727272727273,,1198
31,198028.0,54,55,1,2016,40.44098,-3.716207,MADRID,157.0,No,Catholic,31_54_198028.0,0,0.0,9.0,2,716.7727272727273,,1198
31,198028.0,60,55,1,2016,40.44098,-3.716207,MADRID,157.0,No,Catholic,31_60_198028.0,0,0.0,9.0,2,716.7727272727273,,1198
28,198028.0,13,48,1,2016,40.44098,-3.716207,MADRID,157.0,No,Catholic,28_13_198028.0,0,2.0,9.0,2,716.7727272727273,,1198
31,198028.0,79,55,1,2016,40.44098,-3.716207,MADRID,157.0,No,Catholic,31_79_198028.0,1,0.0,9.0,2,716.7727272727273,,1198
28,198028.0,54,48,1,2016,40.44098,-3.716207,MADRID,157.0,No,Catholic,28_54_198028.0,0,2.0,9.0,2,716.7727272727273,,1198
26,198030.0,60,74,1,2016,40.406663,-3.683091,MADRID,157.0,No,Catholic,26_60_198030.0,0,-9.0,9.0,4,716.7727272727273,,613
26,198030.0,54,74,1,2016,40.406663,-3.683091,MADRID,157.0,No,Catholic,26_54_198030.0,0,-9.0,9.0,4,716.7727272727273,,613
26,198030.0,79,74,1,2016,40.406663,-3.683091,MADRID,157.0,No,Catholic,26_79_198030.0,0,-9.0,9.0,4,716.7727272727273,,613
31,198030.0,79,97,1,2016,40.406663,-3.683091,MADRID,157.0,No,Catholic,31_79_198030.0,0,0.0,9.0,4,716.7727272727273,,613
26,198231.0,54,83,1,2016,40.487288,-3.960147,VILLANUEVA DEL PARDILLO,189.0,No,Private,26_54_198231.0,0,-4.0,9.0,2,613.75,,880
30,198231.0,54,62,2,2016,40.487288,-3.960147,VILLANUEVA DEL PARDILLO,189.0,No,Private,30_54_198231.0,0,18.0,9.0,2,613.75,,880
26,198231.0,79,72,1,2016,40.487288,-3.960147,VILLANUEVA DEL PARDILLO,189.0,No,Private,26_79_198231.0,0,-7.0,9.0,2,613.75,,880
30,198231.0,79,55,2,2016,40.487288,-3.960147,VILLANUEVA DEL PARDILLO,189.0,No,Private,30_79_198231.0,0,19.0,9.0,2,613.75,,880
27,198231.0,54,109,1,2016,40.487288,-3.960147,VILLANUEVA DEL PARDILLO,189.0,No,Private,27_54_198231.0,0,-26.0,9.0,2,613.75,,880
31,198231.0,60,81,2,2016,40.487288,-3.960147,VILLANUEVA DEL PARDILLO,189.0,No,Private,31_60_198231.0,0,-18.0,9.0,2,613.75,,880
31,198231.0,79,76,2,2016,40.487288,-3.960147,VILLANUEVA DEL PARDILLO,189.0,No,Private,31_79_198231.0,0,-21.0,9.0,2,613.75,,880
28,198231.0,60,93,1,2016,40.487288,-3.960147,VILLANUEVA DEL PARDILLO,189.0,No,Private,28_60_198231.0,1,8.0,9.0,2,613.75,,880
28,198231.0,54,93,1,2016,40.487288,-3.960147,VILLANUEVA DEL PARDILLO,189.0,No,Private,28_54_198231.0,0,8.0,9.0,2,613.75,,880
30,198270.0,15,139,1,2016,40.587773,-3.583629,SAN SEBASTIAN DE LOS REYE,189.0,No,Private,30_15_198270.0,0,20.0,9.0,1,613.75,,2265
26,198270.0,54,168,1,2016,40.587773,-3.583629,SAN SEBASTIAN DE LOS REYE,189.0,No,Private,26_54_198270.0,0,0.0,9.0,1,613.75,,2265
26,198270.0,60,168,1,2016,40.587773,-3.583629,SAN SEBASTIAN DE LOS REYE,189.0,No,Private,26_60_198270.0,0,0.0,9.0,1,613.75,,2265
30,198270.0,60,139,1,2016,40.587773,-3.583629,SAN SEBASTIAN DE LOS REYE,189.0,No,Private,30_60_198270.0,0,20.0,9.0,1,613.75,,2265
30,198270.0,54,139,1,2016,40.587773,-3.583629,SAN SEBASTIAN DE LOS REYE,189.0,No,Private,30_54_198270.0,0,20.0,9.0,1,613.75,,2265
31,198270.0,54,111,1,2016,40.587773,-3.583629,SAN SEBASTIAN DE LOS REYE,189.0,No,Private,31_54_198270.0,0,27.0,9.0,1,613.75,,2265
28,198270.0,15,157,1,2016,40.587773,-3.583629,SAN SEBASTIAN DE LOS REYE,189.0,No,Private,28_15_198270.0,0,4.0,9.0,1,613.75,,2265
27,198270.0,79,140,1,2016,40.587773,-3.583629,SAN SEBASTIAN DE LOS REYE,189.0,No,Private,27_79_198270.0,0,-18.0,9.0,1,613.75,,2265
31,198270.0,79,81,1,2016,40.587773,-3.583629,SAN SEBASTIAN DE LOS REYE,189.0,No,Private,31_79_198270.0,0,40.0,9.0,1,613.75,,2265
29,198270.0,15,136,1,2016,40.587773,-3.583629,SAN SEBASTIAN DE LOS REYE,189.0,No,Private,29_15_198270.0,0,15.0,9.0,1,613.75,,2265
29,198808.0,60,15,1,2016,40.472268,-3.644183,MADRID,117.0,Yes,Private,29_60_198808.0,0,0.0,9.0,4,469.82,,255
26,198808.0,13,15,1,2016,40.472268,-3.644183,MADRID,117.0,Yes,Private,26_13_198808.0,0,0.0,9.0,4,469.82,,255
30,198808.0,15,15,1,2016,40.472268,-3.644183,MADRID,117.0,Yes,Private,30_15_198808.0,0,0.0,9.0,4,469.82,,255
31,198808.0,13,15,1,2016,40.472268,-3.644183,MADRID,117.0,Yes,Private,31_13_198808.0,0,0.0,9.0,4,469.82,,255
27,198808.0,54,15,1,2016,40.472268,-3.644183,MADRID,117.0,Yes,Private,27_54_198808.0,0,0.0,9.0,4,469.82,,255
27,198808.0,60,15,1,2016,40.472268,-3.644183,MADRID,117.0,Yes,Private,27_60_198808.0,0,0.0,9.0,4,469.82,,255
31,198808.0,60,15,1,2016,40.472268,-3.644183,MADRID,117.0,Yes,Private,31_60_198808.0,0,0.0,9.0,4,469.82,,255
31,198808.0,54,15,1,2016,40.472268,-3.644183,MADRID,117.0,Yes,Private,31_54_198808.0,0,0.0,9.0,4,469.82,,255
28,198808.0,13,15,1,2016,40.472268,-3.644183,MADRID,117.0,Yes,Private,28_13_198808.0,0,0.0,9.0,4,469.82,,255
28,198808.0,60,15,1,2016,40.472268,-3.644183,MADRID,117.0,Yes,Private,28_60_198808.0,0,0.0,9.0,4,469.82,,255
29,198808.0,13,15,1,2016,40.472268,-3.644183,MADRID,117.0,Yes,Private,29_13_198808.0,0,0.0,9.0,4,469.82,,255
29,198808.0,15,15,1,2016,40.472268,-3.644183,MADRID,117.0,Yes,Private,29_15_198808.0,0,0.0,9.0,4,469.82,,255
29,198911.0,54,43,1,2016,40.342735,-3.83283,ALCORCON,164.0,Yes,Public,29_54_198911.0,0,7.0,9.0,4,367.63829787234044,,650
26,198911.0,15,49,1,2016,40.342735,-3.83283,ALCORCON,164.0,Yes,Public,26_15_198911.0,0,-5.0,9.0,4,367.63829787234044,,650
26,198911.0,13,49,1,2016,40.342735,-3.83283,ALCORCON,164.0,Yes,Public,26_13_198911.0,0,-5.0,9.0,4,367.63829787234044,,650
26,198911.0,54,49,1,2016,40.342735,-3.83283,ALCORCON,164.0,Yes,Public,26_54_198911.0,0,-5.0,9.0,4,367.63829787234044,,650
30,198911.0,60,25,1,2016,40.342735,-3.83283,ALCORCON,164.0,Yes,Public,30_60_198911.0,0,22.0,9.0,4,367.63829787234044,,650
27,198911.0,13,51,1,2016,40.342735,-3.83283,ALCORCON,164.0,Yes,Public,27_13_198911.0,0,-5.0,9.0,4,367.63829787234044,,650
31,198911.0,13,17,1,2016,40.342735,-3.83283,ALCORCON,164.0,Yes,Public,31_13_198911.0,0,9.0,9.0,4,367.63829787234044,,650
27,198911.0,54,51,1,2016,40.342735,-3.83283,ALCORCON,164.0,Yes,Public,27_54_198911.0,0,-5.0,9.0,4,367.63829787234044,,650
27,198911.0,60,51,1,2016,40.342735,-3.83283,ALCORCON,164.0,Yes,Public,27_60_198911.0,0,-5.0,9.0,4,367.63829787234044,,650
31,198911.0,60,17,1,2016,40.342735,-3.83283,ALCORCON,164.0,Yes,Public,31_60_198911.0,0,9.0,9.0,4,367.63829787234044,,650
28,198911.0,15,43,1,2016,40.342735,-3.83283,ALCORCON,164.0,Yes,Public,28_15_198911.0,0,7.0,9.0,4,367.63829787234044,,650
29,198911.0,13,43,1,2016,40.342735,-3.83283,ALCORCON,164.0,Yes,Public,29_13_198911.0,0,7.0,9.0,4,367.63829787234044,,650
29,198911.0,15,43,1,2016,40.342735,-3.83283,ALCORCON,164.0,Yes,Public,29_15_198911.0,0,7.0,9.0,4,367.63829787234044,,650
26,199798.0,54,164,1,2016,40.495433,-3.651211,MADRID,209.0,No,Private,26_54_199798.0,0,-24.0,9.0,3,499.5,,1005
31,199798.0,60,108,1,2016,40.495433,-3.651211,MADRID,209.0,No,Private,31_60_199798.0,0,6.0,9.0,3,499.5,,1005
28,199798.0,60,170,1,2016,40.495433,-3.651211,MADRID,209.0,No,Private,28_60_199798.0,0,-2.0,9.0,3,499.5,,1005
29,200101.0,54,52,1,2016,40.396868,-3.7632660000000002,MADRID,209.0,Yes,Private,29_54_200101.0,1,23.0,9.0,1,499.5,,406
26,200101.0,60,75,1,2016,40.396868,-3.7632660000000002,MADRID,209.0,Yes,Private,26_60_200101.0,1,0.0,9.0,1,499.5,,406
26,200101.0,54,75,1,2016,40.396868,-3.7632660000000002,MADRID,209.0,Yes,Private,26_54_200101.0,1,0.0,9.0,1,499.5,,406
29,200133.0,60,75,1,2016,40.432661,-3.696015,MADRID,161.0,No,Catholic,29_60_200133.0,0,-4.0,9.0,4,823.8474576271186,,1446
26,200133.0,15,77,1,2016,40.432661,-3.696015,MADRID,161.0,No,Catholic,26_15_200133.0,0,6.0,9.0,4,823.8474576271186,,1446
29,200133.0,79,75,1,2016,40.432661,-3.696015,MADRID,161.0,No,Catholic,29_79_200133.0,0,-4.0,9.0,4,823.8474576271186,,1446
26,200133.0,54,77,1,2016,40.432661,-3.696015,MADRID,161.0,No,Catholic,26_54_200133.0,0,6.0,9.0,4,823.8474576271186,,1446
26,200133.0,60,77,1,2016,40.432661,-3.696015,MADRID,161.0,No,Catholic,26_60_200133.0,0,6.0,9.0,4,823.8474576271186,,1446
30,200133.0,60,69,1,2016,40.432661,-3.696015,MADRID,161.0,No,Catholic,30_60_200133.0,0,6.0,9.0,4,823.8474576271186,,1446
26,200133.0,79,77,1,2016,40.432661,-3.696015,MADRID,161.0,No,Catholic,26_79_200133.0,0,6.0,9.0,4,823.8474576271186,,1446
31,200133.0,15,70,1,2016,40.432661,-3.696015,MADRID,161.0,No,Catholic,31_15_200133.0,0,0.0,9.0,4,823.8474576271186,,1446
27,200133.0,60,70,1,2016,40.432661,-3.696015,MADRID,161.0,No,Catholic,27_60_200133.0,0,7.0,9.0,4,823.8474576271186,,1446
31,200133.0,54,70,1,2016,40.432661,-3.696015,MADRID,161.0,No,Catholic,31_54_200133.0,0,0.0,9.0,4,823.8474576271186,,1446
28,200133.0,79,71,1,2016,40.432661,-3.696015,MADRID,161.0,No,Catholic,28_79_200133.0,0,1.0,9.0,4,823.8474576271186,,1446
26,200308.0,54,106,1,2016,40.484011,-3.64785,MADRID,159.0,Yes,Public,26_54_200308.0,0,1.0,9.0,2,380.52,,211
27,200308.0,54,105,1,2016,40.484011,-3.64785,MADRID,159.0,Yes,Public,27_54_200308.0,0,-3.0,9.0,2,380.52,,211
29,200326.0,60,78,1,2016,40.441268,-3.71201,MADRID,157.0,No,Catholic,29_60_200326.0,0,1.0,9.0,2,716.7727272727273,,784
29,200326.0,54,78,1,2016,40.441268,-3.71201,MADRID,157.0,No,Catholic,29_54_200326.0,0,1.0,9.0,2,716.7727272727273,,784
26,200326.0,54,73,1,2016,40.441268,-3.71201,MADRID,157.0,No,Catholic,26_54_200326.0,0,2.0,9.0,2,716.7727272727273,,784
31,200326.0,15,73,1,2016,40.441268,-3.71201,MADRID,157.0,No,Catholic,31_15_200326.0,1,10.0,9.0,2,716.7727272727273,,784
27,200326.0,60,79,1,2016,40.441268,-3.71201,MADRID,157.0,No,Catholic,27_60_200326.0,0,-5.0,9.0,2,716.7727272727273,,784
28,200326.0,60,79,1,2016,40.441268,-3.71201,MADRID,157.0,No,Catholic,28_60_200326.0,0,0.0,9.0,2,716.7727272727273,,784
28,200326.0,54,79,1,2016,40.441268,-3.71201,MADRID,157.0,No,Catholic,28_54_200326.0,0,0.0,9.0,2,716.7727272727273,,784
30,201200.0,60,31,1,2016,40.826033,-3.627846,CABANILLAS DE LA SIERRA,199.0,Yes,Public,30_60_201200.0,0,-1.0,9.0,4,307.125,,31
29,202517.0,54,100,1,2016,40.397285,-3.678199,MADRID,124.0,Yes,Public,29_54_202517.0,0,-10.0,9.0,2,347.5098039215686,,600
26,202517.0,54,0,1,2016,40.397285,-3.678199,MADRID,124.0,Yes,Public,26_54_202517.0,0,130.0,9.0,2,347.5098039215686,,600
30,202517.0,54,100,1,2016,40.397285,-3.678199,MADRID,124.0,Yes,Public,30_54_202517.0,0,-27.0,9.0,2,347.5098039215686,,600
31,202536.0,60,36,1,2016,40.181471,-3.671223,VALDEMORO,161.0,No,Catholic,31_60_202536.0,1,0.0,9.0,3,823.8474576271186,,74
29,202767.0,60,14,1,2016,40.408058,-3.672845,MADRID,189.0,Yes,Private,29_60_202767.0,0,4.0,8.0,3,613.75,,485
26,202767.0,13,15,1,2016,40.408058,-3.672845,MADRID,189.0,Yes,Private,26_13_202767.0,0,-3.0,8.0,3,613.75,,485
26,202767.0,15,15,1,2016,40.408058,-3.672845,MADRID,189.0,Yes,Private,26_15_202767.0,0,-3.0,8.0,3,613.75,,485
30,202767.0,13,20,1,2016,40.408058,-3.672845,MADRID,189.0,Yes,Private,30_13_202767.0,0,-4.0,8.0,3,613.75,,485
26,202767.0,60,15,1,2016,40.408058,-3.672845,MADRID,189.0,Yes,Private,26_60_202767.0,1,-3.0,8.0,3,613.75,,485
26,202767.0,54,15,1,2016,40.408058,-3.672845,MADRID,189.0,Yes,Private,26_54_202767.0,0,-3.0,8.0,3,613.75,,485
27,202767.0,15,21,1,2016,40.408058,-3.672845,MADRID,189.0,Yes,Private,27_15_202767.0,0,-4.0,8.0,3,613.75,,485
27,202767.0,13,21,1,2016,40.408058,-3.672845,MADRID,189.0,Yes,Private,27_13_202767.0,0,-4.0,8.0,3,613.75,,485
30,202767.0,79,20,1,2016,40.408058,-3.672845,MADRID,189.0,Yes,Private,30_79_202767.0,0,-4.0,8.0,3,613.75,,485
27,202767.0,54,21,1,2016,40.408058,-3.672845,MADRID,189.0,Yes,Private,27_54_202767.0,0,-4.0,8.0,3,613.75,,485
27,202767.0,60,21,1,2016,40.408058,-3.672845,MADRID,189.0,Yes,Private,27_60_202767.0,1,-4.0,8.0,3,613.75,,485
27,202767.0,65,21,1,2016,40.408058,-3.672845,MADRID,189.0,Yes,Private,27_65_202767.0,0,-4.0,8.0,3,613.75,,485
31,202767.0,60,25,1,2016,40.408058,-3.672845,MADRID,189.0,Yes,Private,31_60_202767.0,0,0.0,8.0,3,613.75,,485
28,202767.0,15,17,1,2016,40.408058,-3.672845,MADRID,189.0,Yes,Private,28_15_202767.0,0,7.0,8.0,3,613.75,,485
31,202767.0,79,25,1,2016,40.408058,-3.672845,MADRID,189.0,Yes,Private,31_79_202767.0,0,0.0,8.0,3,613.75,,485
29,202767.0,15,14,1,2016,40.408058,-3.672845,MADRID,189.0,Yes,Private,29_15_202767.0,0,4.0,8.0,3,613.75,,485
29,202881.0,54,25,1,2016,40.554964,-3.630657,SAN SEBASTIAN DE LOS REYE,102.0,Yes,Public,29_54_202881.0,1,1.0,8.0,2,337.96363636363634,,75
29,202881.0,13,25,1,2016,40.554964,-3.630657,SAN SEBASTIAN DE LOS REYE,102.0,Yes,Public,29_13_202881.0,1,1.0,8.0,2,337.96363636363634,,75
29,202881.0,15,25,1,2016,40.554964,-3.630657,SAN SEBASTIAN DE LOS REYE,102.0,Yes,Public,29_15_202881.0,1,1.0,8.0,2,337.96363636363634,,75
29,203057.0,60,57,1,2016,40.384591,-3.620681,MADRID,117.0,Yes,Public,29_60_203057.0,0,64.0,8.0,2,469.82,,676
26,203057.0,54,96,1,2016,40.384591,-3.620681,MADRID,117.0,Yes,Public,26_54_203057.0,0,-4.0,8.0,2,469.82,,676
27,203057.0,54,101,1,2016,40.384591,-3.620681,MADRID,117.0,Yes,Public,27_54_203057.0,0,-4.0,8.0,2,469.82,,676
27,203057.0,79,42,1,2016,40.384591,-3.620681,MADRID,117.0,Yes,Public,27_79_203057.0,0,-27.0,8.0,2,469.82,,676
28,203057.0,60,120,1,2016,40.384591,-3.620681,MADRID,117.0,Yes,Public,28_60_203057.0,0,-18.0,8.0,2,469.82,,676
28,203057.0,79,44,1,2016,40.384591,-3.620681,MADRID,117.0,Yes,Public,28_79_203057.0,0,-29.0,8.0,2,469.82,,676
26,203264.0,54,104,1,2016,40.563174,-3.611353,SAN SEBASTIAN DE LOS REYE,102.0,Yes,Public,26_54_203264.0,0,-26.0,8.0,2,337.96363636363634,,208
26,203264.0,60,104,1,2016,40.563174,-3.611353,SAN SEBASTIAN DE LOS REYE,102.0,Yes,Public,26_60_203264.0,0,-26.0,8.0,2,337.96363636363634,,208
27,203324.0,54,48,1,2016,40.442604,-3.872091,BOADILLA DEL MONTE,157.0,No,Private,27_54_203324.0,0,-18.0,8.0,2,716.7727272727273,,182
29,203324.0,15,51,1,2016,40.442604,-3.872091,BOADILLA DEL MONTE,157.0,No,Private,29_15_203324.0,0,-19.0,8.0,2,716.7727272727273,,182
30,203454.0,15,51,1,2016,40.488507,-3.365252,ALCALA DE HENARES,157.0,No,Catholic,30_15_203454.0,0,3.0,8.0,3,716.7727272727273,,1067
29,203454.0,79,54,1,2016,40.488507,-3.365252,ALCALA DE HENARES,157.0,No,Catholic,29_79_203454.0,0,3.0,8.0,3,716.7727272727273,,1067
30,203454.0,13,51,1,2016,40.488507,-3.365252,ALCALA DE HENARES,157.0,No,Catholic,30_13_203454.0,0,3.0,8.0,3,716.7727272727273,,1067
30,203454.0,60,51,1,2016,40.488507,-3.365252,ALCALA DE HENARES,157.0,No,Catholic,30_60_203454.0,0,3.0,8.0,3,716.7727272727273,,1067
27,203454.0,15,51,1,2016,40.488507,-3.365252,ALCALA DE HENARES,157.0,No,Catholic,27_15_203454.0,0,3.0,8.0,3,716.7727272727273,,1067
26,203454.0,79,54,1,2016,40.488507,-3.365252,ALCALA DE HENARES,157.0,No,Catholic,26_79_203454.0,0,-2.0,8.0,3,716.7727272727273,,1067
30,203454.0,79,51,1,2016,40.488507,-3.365252,ALCALA DE HENARES,157.0,No,Catholic,30_79_203454.0,0,3.0,8.0,3,716.7727272727273,,1067
31,203454.0,15,54,1,2016,40.488507,-3.365252,ALCALA DE HENARES,157.0,No,Catholic,31_15_203454.0,0,1.0,8.0,3,716.7727272727273,,1067
27,203454.0,60,51,1,2016,40.488507,-3.365252,ALCALA DE HENARES,157.0,No,Catholic,27_60_203454.0,0,3.0,8.0,3,716.7727272727273,,1067
27,203454.0,54,51,1,2016,40.488507,-3.365252,ALCALA DE HENARES,157.0,No,Catholic,27_54_203454.0,0,3.0,8.0,3,716.7727272727273,,1067
28,203454.0,54,56,1,2016,40.488507,-3.365252,ALCALA DE HENARES,157.0,No,Catholic,28_54_203454.0,0,-1.0,8.0,3,716.7727272727273,,1067
28,203454.0,60,56,1,2016,40.488507,-3.365252,ALCALA DE HENARES,157.0,No,Catholic,28_60_203454.0,0,-1.0,8.0,3,716.7727272727273,,1067
29,203454.0,13,54,1,2016,40.488507,-3.365252,ALCALA DE HENARES,157.0,No,Catholic,29_13_203454.0,0,3.0,8.0,3,716.7727272727273,,1067
28,203454.0,79,56,1,2016,40.488507,-3.365252,ALCALA DE HENARES,157.0,No,Catholic,28_79_203454.0,0,-1.0,8.0,3,716.7727272727273,,1067
29,203454.0,15,54,1,2016,40.488507,-3.365252,ALCALA DE HENARES,157.0,No,Catholic,29_15_203454.0,0,3.0,8.0,3,716.7727272727273,,1067
29,203609.0,60,87,1,2016,40.460087,-3.670948,MADRID,161.0,No,Catholic,29_60_203609.0,0,-7.0,8.0,1,823.8474576271186,,819
26,203609.0,60,85,1,2016,40.460087,-3.670948,MADRID,161.0,No,Catholic,26_60_203609.0,0,0.0,8.0,1,823.8474576271186,,819
30,203609.0,60,80,1,2016,40.460087,-3.670948,MADRID,161.0,No,Catholic,30_60_203609.0,0,4.0,8.0,1,823.8474576271186,,819
31,203609.0,60,74,1,2016,40.460087,-3.670948,MADRID,161.0,No,Catholic,31_60_203609.0,0,-2.0,8.0,1,823.8474576271186,,819
27,203609.0,79,84,1,2016,40.460087,-3.670948,MADRID,161.0,No,Catholic,27_79_203609.0,0,-1.0,8.0,1,823.8474576271186,,819
28,203609.0,60,80,1,2016,40.460087,-3.670948,MADRID,161.0,No,Catholic,28_60_203609.0,0,5.0,8.0,1,823.8474576271186,,819
26,203623.0,60,51,1,2016,40.506834,-3.663353,MADRID,189.0,No,Private,26_60_203623.0,0,10.0,8.0,2,613.75,,301
30,203623.0,60,61,1,2016,40.506834,-3.663353,MADRID,189.0,No,Private,30_60_203623.0,0,22.0,8.0,2,613.75,,301
27,203623.0,60,53,1,2016,40.506834,-3.663353,MADRID,189.0,No,Private,27_60_203623.0,0,-2.0,8.0,2,613.75,,301
31,203623.0,60,80,1,2016,40.506834,-3.663353,MADRID,189.0,No,Private,31_60_203623.0,0,-19.0,8.0,2,613.75,,301
29,203632.0,60,48,1,2016,40.396201,-3.696813,MADRID,157.0,No,Catholic,29_60_203632.0,0,3.0,8.0,4,716.7727272727273,,915
26,203632.0,15,41,1,2016,40.396201,-3.696813,MADRID,157.0,No,Catholic,26_15_203632.0,0,11.0,8.0,4,716.7727272727273,,915
30,203632.0,13,53,1,2016,40.396201,-3.696813,MADRID,157.0,No,Catholic,30_13_203632.0,0,-4.0,8.0,4,716.7727272727273,,915
26,203632.0,65,41,1,2016,40.396201,-3.696813,MADRID,157.0,No,Catholic,26_65_203632.0,0,11.0,8.0,4,716.7727272727273,,915
26,203632.0,60,41,1,2016,40.396201,-3.696813,MADRID,157.0,No,Catholic,26_60_203632.0,0,11.0,8.0,4,716.7727272727273,,915
26,203632.0,79,41,1,2016,40.396201,-3.696813,MADRID,157.0,No,Catholic,26_79_203632.0,0,11.0,8.0,4,716.7727272727273,,915
30,203632.0,79,52,1,2016,40.396201,-3.696813,MADRID,157.0,No,Catholic,30_79_203632.0,0,-3.0,8.0,4,716.7727272727273,,915
31,203632.0,15,48,1,2016,40.396201,-3.696813,MADRID,157.0,No,Catholic,31_15_203632.0,0,5.0,8.0,4,716.7727272727273,,915
27,203632.0,65,53,1,2016,40.396201,-3.696813,MADRID,157.0,No,Catholic,27_65_203632.0,0,-4.0,8.0,4,716.7727272727273,,915
27,203632.0,60,53,1,2016,40.396201,-3.696813,MADRID,157.0,No,Catholic,27_60_203632.0,0,-4.0,8.0,4,716.7727272727273,,915
31,203632.0,79,48,1,2016,40.396201,-3.696813,MADRID,157.0,No,Catholic,31_79_203632.0,0,5.0,8.0,4,716.7727272727273,,915
28,203632.0,60,51,1,2016,40.396201,-3.696813,MADRID,157.0,No,Catholic,28_60_203632.0,0,0.0,8.0,4,716.7727272727273,,915
28,203632.0,79,51,1,2016,40.396201,-3.696813,MADRID,157.0,No,Catholic,28_79_203632.0,0,0.0,8.0,4,716.7727272727273,,915
30,203695.0,15,56,1,2016,40.3731,-3.717287,MADRID,208.0,No,Catholic,30_15_203695.0,0,2.0,8.0,2,582.4634146341464,,922
30,203695.0,60,56,1,2016,40.3731,-3.717287,MADRID,208.0,No,Catholic,30_60_203695.0,0,2.0,8.0,2,582.4634146341464,,922
31,203695.0,15,57,1,2016,40.3731,-3.717287,MADRID,208.0,No,Catholic,31_15_203695.0,0,1.0,8.0,2,582.4634146341464,,922
27,203695.0,60,48,1,2016,40.3731,-3.717287,MADRID,208.0,No,Catholic,27_60_203695.0,0,1.0,8.0,2,582.4634146341464,,922
28,203695.0,15,54,1,2016,40.3731,-3.717287,MADRID,208.0,No,Catholic,28_15_203695.0,0,-7.0,8.0,2,582.4634146341464,,922
31,203695.0,79,57,1,2016,40.3731,-3.717287,MADRID,208.0,No,Catholic,31_79_203695.0,0,1.0,8.0,2,582.4634146341464,,922
28,203695.0,60,54,1,2016,40.3731,-3.717287,MADRID,208.0,No,Catholic,28_60_203695.0,0,-7.0,8.0,2,582.4634146341464,,922
28,203695.0,79,54,1,2016,40.3731,-3.717287,MADRID,208.0,No,Catholic,28_79_203695.0,0,-7.0,8.0,2,582.4634146341464,,922
31,204014.0,54,18,1,2016,40.449415,-3.680375,MADRID,189.0,Yes,Private,31_54_204014.0,0,9.0,8.0,2,613.75,,18
29,205252.0,54,22,1,2016,40.639639,-3.991057,COLLADO VILLALBA,161.0,Yes,Private,29_54_205252.0,0,0.0,8.0,2,823.8474576271186,,71
26,205252.0,54,14,1,2016,40.639639,-3.991057,COLLADO VILLALBA,161.0,Yes,Private,26_54_205252.0,0,0.0,8.0,2,823.8474576271186,,71
28,205252.0,54,17,1,2016,40.639639,-3.991057,COLLADO VILLALBA,161.0,Yes,Private,28_54_205252.0,0,0.0,8.0,2,823.8474576271186,,71
26,205360.0,54,67,1,2016,40.502664,-3.503471,PARACUELLOS DE JARAMA,159.0,Yes,Public,26_54_205360.0,0,6.0,8.0,2,380.52,,141
27,205360.0,60,74,1,2016,40.502664,-3.503471,PARACUELLOS DE JARAMA,159.0,Yes,Public,27_60_205360.0,0,1.0,8.0,2,380.52,,141
29,205393.0,54,53,1,2016,40.374524,-3.747169,MADRID,116.0,No,Catholic,29_54_205393.0,0,2.0,8.0,2,593.1632653061224,,812
30,205393.0,13,55,1,2016,40.374524,-3.747169,MADRID,116.0,No,Catholic,30_13_205393.0,0,-3.0,8.0,2,593.1632653061224,,812
27,205393.0,15,52,1,2016,40.374524,-3.747169,MADRID,116.0,No,Catholic,27_15_205393.0,0,1.0,8.0,2,593.1632653061224,,812
27,205393.0,54,52,1,2016,40.374524,-3.747169,MADRID,116.0,No,Catholic,27_54_205393.0,0,1.0,8.0,2,593.1632653061224,,812
31,205393.0,54,54,1,2016,40.374524,-3.747169,MADRID,116.0,No,Catholic,31_54_205393.0,0,-3.0,8.0,2,593.1632653061224,,812
28,205393.0,13,56,1,2016,40.374524,-3.747169,MADRID,116.0,No,Catholic,28_13_205393.0,0,-6.0,8.0,2,593.1632653061224,,812
28,205393.0,54,56,1,2016,40.374524,-3.747169,MADRID,116.0,No,Catholic,28_54_205393.0,0,-6.0,8.0,2,593.1632653061224,,812
29,205393.0,13,53,1,2016,40.374524,-3.747169,MADRID,116.0,No,Catholic,29_13_205393.0,0,2.0,8.0,2,593.1632653061224,,812
